gene_symbol,comparison,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GNB1,treat_vs_con,824.579218197821,0.268132859183481,0.0859016494793063,3.12139360313534,0.00179997277395583,0.00774766523707461
AL391845.2,treat_vs_con,247.171977080677,-0.780400936893482,0.114008962906014,-6.84508407937037,7.64309676811878e-12,4.13826758697687e-10
AL391845.1,treat_vs_con,1233.6725790334,-0.192919528344276,0.0929940454662826,-2.07453635742972,0.038029525785255,0.0924292979039645
PRKCZ,treat_vs_con,537.183326318739,-0.08180379050244,0.0804845674228279,-1.01639100664704,0.309443226542257,0.456654668126848
AL590822.2,treat_vs_con,847.687778098591,-0.186344973210514,0.0793600661069188,-2.34809498469241,0.0188697085923039,0.0528550505151283
SKI,treat_vs_con,27.8434539917482,0.00891347372194972,0.219004905024671,0.0406998816804839,0.967535155924127,0.980690685172438
AL590822.3,treat_vs_con,489.822750807543,0.155469711776354,0.111665335199144,1.3922826766166,0.163836815230831,0.286604448479804
MORN1,treat_vs_con,1570.75669372399,0.16386217560043,0.0819420762486277,1.99973179960977,0.045529232461272,0.106467832326818
RER1,treat_vs_con,413.852298338214,0.0495701760045565,0.153806821907138,0.322288539545306,0.747234114460525,0.836579091652062
PEX10,treat_vs_con,18.8703273300757,-0.290082263953461,0.235308652984725,-1.23277346699312,0.217660293153991,0.353511839138958
PLCH2,treat_vs_con,16.1064196357829,0.260914486559254,0.244384273197201,1.06764025011018,0.285682820122658,0.430631200284531
HES5,treat_vs_con,21.3843735388949,-0.751489188235706,0.245328021610753,-3.06320159964461,0.0021898248002961,0.00908853859423591
TNFRSF14,treat_vs_con,33.7817213372343,-0.00831095498632483,0.218278029479505,-0.038075087108596,0.969627814510341,0.982037726812094
MMEL1,treat_vs_con,1216.76341274352,0.173365668865635,0.118038005021947,1.4687275410441,0.141906704257504,0.257165279318561
ACTRT2,treat_vs_con,548.435022748225,-0.15351805239657,0.0771919910090866,-1.98878213127705,0.046725255913187,0.108554264377656
MIR551A,treat_vs_con,489.936182929322,0.320744238730881,0.109917171028259,2.91805398310715,0.00352223366066012,0.0134733732319401
TP73-AS1,treat_vs_con,323.70621865305,-0.12183057010699,0.0993771699032382,-1.22594123203161,0.220220791081911,0.356765595231163
CCDC27,treat_vs_con,707.159317369132,0.0141693845588987,0.0880262994077122,0.160967627336806,0.872118897750309,0.920371133304953
LRRC47,treat_vs_con,124.98441617275,-0.0973394424116103,0.143227892062949,-0.679612336742551,0.496749956132971,0.636498262317352
CEP104,treat_vs_con,38.8031498201197,0.0326947756128394,0.202596099249684,0.161379097297158,0.871794828823181,0.920092059610868
DFFB,treat_vs_con,408.635340589174,-0.680940959073606,0.145283770832462,-4.68697195269562,2.77276948880137e-06,3.38769643560522e-05
LINC01346,treat_vs_con,1617.82266461695,0.128587582198265,0.103015903633359,1.24823039611357,0.211946695542474,0.346866645070876
LINC02780,treat_vs_con,437.971296184344,-0.00842505851168132,0.0935959837859307,-0.090015171280755,0.928275158833033,0.956371969637009
LINC01646,treat_vs_con,63.8101797548626,-0.295585542015387,0.169021166728658,-1.74880784304318,0.0803242406259344,0.16570633116294
Z98886.1,treat_vs_con,453.829392172281,0.799968078344165,0.133215659535818,6.00506037452058,1.9126072094178e-09,5.76434411104025e-08
Z98259.3,treat_vs_con,235.034306417397,0.493892666414355,0.148136101632533,3.33404660289703,0.000855923158640714,0.00420150123189139
Z97988.2,treat_vs_con,61.8046121825347,0.228825725451612,0.202669385488961,1.12905915661384,0.258872879452457,0.401232651700866
AL365255.1,treat_vs_con,1539.21461276454,0.0240681406943936,0.085813514725564,0.28047028223194,0.779116722209462,0.85906038873985
NPHP4,treat_vs_con,41.5665671454721,-0.079160056347714,0.237758035417184,-0.33294376868826,0.739176729773858,0.830692310621251
ICMT,treat_vs_con,6288.81434068219,0.262480329952688,0.129962418778697,2.01966331820621,0.043418322456919,0.102523050318702
HES3,treat_vs_con,62.2601033541564,-0.14865036797033,0.174749129719508,-0.850650118881453,0.39496373967382,0.542473116769624
ESPN,treat_vs_con,217.044720218332,0.0221854767806791,0.174649610986892,0.127028492392944,0.898917847548261,0.937227455011579
TNFRSF25,treat_vs_con,158.759744361474,0.0468198549212266,0.13306596023637,0.351854485084382,0.724947394768707,0.820425221930083
AL591866.1,treat_vs_con,542.804255919852,0.00228051785879542,0.0978569421200316,0.0233046098660853,0.981407294572269,0.989680823588072
THAP3,treat_vs_con,61.0564573908154,-0.268687408483133,0.181089215154734,-1.48372948799601,0.137880700013239,0.251702008979569
LINC01672,treat_vs_con,1729.6781790664,-0.473430099950625,0.102848946999562,-4.60315942712218,4.16129433533452e-06,4.8244126888465e-05
CAMTA1-DT,treat_vs_con,1108.13980208066,0.0645020995966911,0.0968710275664199,0.665855428780964,0.505503511865387,0.644223575991441
CAMTA1-IT1,treat_vs_con,1731.3713079156,-0.041797249887519,0.106600081255427,-0.392093977746299,0.694988777054098,0.798954914603426
Z98884.2,treat_vs_con,2314.36130322165,-0.0718391227053728,0.111273652215506,-0.645607664303498,0.518533472512667,0.655967372876124
Z98884.1,treat_vs_con,1507.03296179507,-0.439901539340337,0.0832280069298348,-5.28549890316604,1.25362624002089e-07,2.27557945162469e-06
TNFRSF9,treat_vs_con,911.74044925789,-0.380796442540956,0.112972054322356,-3.37071362316193,0.00074973751857816,0.00374893054088774
AL034417.3,treat_vs_con,2912.55690811506,0.30996839206294,0.0797857129945972,3.8850112436036,0.000102325152682346,0.000721984193434511
LINC01714,treat_vs_con,301.885067655084,-0.111856778323659,0.114931279892661,-0.973249218386205,0.330429454414265,0.479193291585175
AL358876.2,treat_vs_con,880.847174011334,0.033316765066577,0.116551787171946,0.285853746862118,0.774990140778257,0.856372014592015
AL356072.1,treat_vs_con,1680.03008139972,-0.119018319806697,0.0923268341791444,-1.28909781067292,0.197364084597116,0.329635062586305
RERE,treat_vs_con,3778.67066346959,-0.0406464057037544,0.0741609852744731,-0.548083410074991,0.583634631347328,0.712163716609384
AL096855.2,treat_vs_con,654.577980841928,-0.741744680995859,0.122212497444085,-6.06930302962856,1.28466544762236e-09,4.06604757254009e-08
RPL7P11,treat_vs_con,729.404181553582,-0.104497329335277,0.0906293931157243,-1.15301808544436,0.248902961369311,0.389693749684439
AL357552.1,treat_vs_con,999.313960837153,0.160165180924337,0.0899696304964683,1.78021383482979,0.0750409720994045,0.156796904832896
RPL23AP19,treat_vs_con,1800.73204996125,-0.243812071573,0.0901742045040391,-2.70378954728765,0.00685536922788614,0.0233934547889233
ENO1,treat_vs_con,4022.23852513418,0.186138508024565,0.0730796887759109,2.54706213371179,0.0108634088875139,0.0340648775743197
MIR6728,treat_vs_con,272.532101893216,0.029062310520741,0.126795866099972,0.229205504995147,0.818709194102038,0.886499303500705
GPR157,treat_vs_con,17.3637478377656,0.0948286942270426,0.239541086652219,0.395876530211792,0.692196115813923,0.796776116528194
MIR34AHG,treat_vs_con,770.709751028741,-0.251593082107662,0.0753470070536355,-3.33912509528834,0.00084042708473713,0.00414200905288363
LINC02606,treat_vs_con,766.318694504019,-0.052363478045046,0.128200298932945,-0.408450514397275,0.682942954025993,0.790169657612289
AL928921.1,treat_vs_con,1548.16595907615,-0.0766980848347771,0.0651643515405918,-1.17699452264174,0.239197692464636,0.378570214607364
SLC25A33,treat_vs_con,73.6438728599808,-0.789105284887129,0.209959254566265,-3.75837343544235,0.000171021508307657,0.00111257710568948
AL954705.1,treat_vs_con,123.33215901087,-0.340404052676542,0.148083167072735,-2.29873563218258,0.0215199558690044,0.0585820194925545
MZT1P1,treat_vs_con,43.9609557741124,0.709564931442872,0.191833299176899,3.69886216046645,0.000216568168003746,0.00134862774845741
CTNNBIP1,treat_vs_con,2688.12108723827,-0.349817572020033,0.112896587505826,-3.09856639379804,0.00194459393177125,0.00824822126475047
AL357140.1,treat_vs_con,21.8097647178895,-0.320424854426717,0.228600491917829,-1.40168051143956,0.161010672789761,0.28280533086199
PGAM1P11,treat_vs_con,1095.91031063133,-0.212860879910955,0.101044413727212,-2.10660710532314,0.0351516503354205,0.0868019069172465
RNU6-828P,treat_vs_con,42.8483496464642,-0.206733581323856,0.192000614665905,-1.07673395568857,0.281599138049037,0.42629128293884
RNU6-37P,treat_vs_con,35.3809198703723,0.284565911995256,0.197630019920665,1.43989213839825,0.149897917635481,0.268182581684998
RN7SL731P,treat_vs_con,23.7668612082209,-0.0420744296230642,0.232971356647676,-0.180599152739165,0.856682220963041,0.91011795880762
PGD,treat_vs_con,53.9215541731079,0.0738867166510465,0.179969639828349,0.41055100583364,0.681401795546938,0.788922152926518
AL139424.1,treat_vs_con,95.9085580905802,-0.425619425390792,0.158866035742835,-2.6791089952025,0.00738183607832245,0.0247897959792369
DFFA,treat_vs_con,1094.80664401126,0.484837656211842,0.119392097493347,4.06088565651392,4.88869113213962e-05,0.000394340788604529
RN7SL614P,treat_vs_con,1860.90960846249,0.759237723970294,0.0645065460720076,11.7699329789378,5.57688012848569e-32,7.17140310522189e-29
CASZ1,treat_vs_con,879.64980296611,0.613945009719177,0.0752978413018398,8.15355392803507,3.53382569421564e-16,4.54420535728679e-14
HSPE1P24,treat_vs_con,117.427982624666,0.0266856759622553,0.18126015390079,0.147223067993539,0.8829559533613,0.92762073232014
AL109811.3,treat_vs_con,28.653428907952,0.411517218942664,0.217791448341529,1.88950127324258,0.0588246923282057,0.129953303839161
EXOSC10,treat_vs_con,264.673450357587,-0.255891163920133,0.11866900872022,-2.15634365433552,0.0310568409010925,0.0785507477372165
RNU6-291P,treat_vs_con,1425.93738697342,-0.198036159670504,0.130850071636698,-1.51345854987643,0.130163222327148,0.240433743997484
LINC01647,treat_vs_con,372.77942082417,0.204940370869987,0.119560967814341,1.71410766085657,0.0865089550999608,0.175462629619807
C1orf167-AS1,treat_vs_con,38.4406801030596,-0.227821118348013,0.198096446170799,-1.1500515165809,0.250122653637931,0.391008273557584
MTHFR,treat_vs_con,435.022041577959,0.0625302396404463,0.142505912054244,0.438790494647299,0.660813348404271,0.772676424886437
AL021155.3,treat_vs_con,514.757769897216,-0.138446909206606,0.109851901978049,-1.26030507177081,0.207559331092784,0.341461483786448
AL021155.4,treat_vs_con,18.8527069792869,-0.220096960994416,0.230227816501019,-0.955996388010055,0.339074059344204,0.487992147895953
RNU5E-1,treat_vs_con,110.300270271709,-0.11360589474517,0.153195984798727,-0.741572273545082,0.45834652761155,0.600759812076262
KIAA2013,treat_vs_con,271.576471473508,0.514765733290227,0.102825047298023,5.00622899592019,5.55067176495632e-07,8.2516778424895e-06
RN7SL649P,treat_vs_con,117.687951473175,0.425838081618348,0.16206683542188,2.62754610164282,0.00860031872105894,0.0281526343200383
TNFRSF8,treat_vs_con,1595.01705364361,0.300841898050993,0.0930609583288872,3.23274016787777,0.00122609025407343,0.0056426479900409
SNORA59A,treat_vs_con,264.586302458972,0.173766272921315,0.135570519321008,1.28174085185781,0.199933569193669,0.332633413070352
LINC02766,treat_vs_con,2528.66555432352,0.575476606997343,0.110481135777624,5.20882232923147,1.90042980201323e-07,3.26201693824984e-06
MIR6730,treat_vs_con,23.8459883586334,-0.563425095088261,0.2223746813702,-2.53367465943793,0.0112873473755756,0.0351230202364402
AC244670.1,treat_vs_con,12.4697469166922,-0.125586610994045,0.248473066137821,-0.505433498069307,0.613254395984154,0.736635417411526
AADACL3,treat_vs_con,36.3190583576098,0.161358446142729,0.207181916961577,0.778824950116924,0.436082838251052,0.581456344686078
C1orf158,treat_vs_con,303.371700397354,-0.133290213538524,0.100992645126115,-1.31980119316686,0.186901403145892,0.316236354379853
PRAMEF30P,treat_vs_con,239.89640928735,-0.367861734091625,0.119979174495769,-3.06604655047528,0.00216909541692219,0.00901948568540186
PRAMEF2,treat_vs_con,64.8982838263207,0.18425960145212,0.171134177901324,1.07669668158493,0.281615795365079,0.42629128293884
PRAMEF28P,treat_vs_con,184.087815215976,-0.0787927286828687,0.162651013384356,-0.484428144918321,0.628082048112855,0.747603678218872
PRAMEF27,treat_vs_con,642.080475827267,-0.0191365989482858,0.0923464114182166,-0.207226232772818,0.835833181153443,0.896984617732719
AC245056.1,treat_vs_con,1442.44942086474,-0.0422453973515527,0.225598484788666,-0.18725922468463,0.851457391411642,0.90618932387565
RNU6-771P,treat_vs_con,648.715160888486,-0.25380424564851,0.135637672767705,-1.87119286603494,0.0613183532363528,0.134307347246034
AC243961.1,treat_vs_con,247.60668260589,-0.557020193463815,0.122651847494033,-4.54147413874801,5.58622393718806e-06,6.26460912607187e-05
PRAMEF20,treat_vs_con,43.5801544585941,-0.730508661581732,0.197495647656883,-3.69885954576009,0.000216570398736056,0.00134862774845741
AL359771.1,treat_vs_con,87.2039832340068,0.0172450575199756,0.183047564373792,0.0942108002309188,0.924941705591156,0.954445329609277
RNU6-1265P,treat_vs_con,183.307035829744,-0.569681039239695,0.168894738044716,-3.37299459909088,0.000743554111100527,0.00372525437934813
AL357873.1,treat_vs_con,815.426438916353,-0.503776937141426,0.0817452190832937,-6.16276942909781,7.14835576864776e-10,2.46219370236615e-08
TBCAP2,treat_vs_con,27.8895053712651,0.404012975581456,0.217243215956562,1.85972654567146,0.0629242243352564,0.137067152134012
MFFP1,treat_vs_con,182.295688140617,-0.0499885617993401,0.164072882674856,-0.304672905018696,0.760615287739494,0.846218781911185
FHAD1,treat_vs_con,328.286458604225,-0.281362600578682,0.144367009325646,-1.94893973278907,0.051302622374255,0.116762649831435
AL031283.1,treat_vs_con,88.247461727056,0.025014526028916,0.173491870085892,0.144182698685142,0.885356202635788,0.929193468195119
EFHD2,treat_vs_con,98.0140802736794,-0.821981933578509,0.177937297456507,-4.61950330441218,3.84659754540047e-06,4.49332677691708e-05
CASP9,treat_vs_con,379.825485973253,0.196449057917138,0.142395775951027,1.37959891439969,0.167710171891588,0.291335771975582
SCARNA21B,treat_vs_con,677.511072615944,0.313821841097618,0.080264760969752,3.9098333727784,9.23598092808821e-05,0.00066536144585121
AGMAT,treat_vs_con,12328.9989820355,-0.0276049336438209,0.0961756565214838,-0.287026204366533,0.774092255847111,0.855844207206188
DDI2,treat_vs_con,1598.61730737784,-0.324947654621322,0.0740778868480014,-4.38656755001765,1.15153413985445e-05,0.000115685698646445
SLC25A34-AS1,treat_vs_con,26.3676122493913,-0.424250281716831,0.217744424489943,-1.9483864292306,0.0513687423934087,0.116878658783941
RPL12P14,treat_vs_con,751.066228601529,-0.154561615229503,0.114131343636776,-1.35424336824944,0.17565874712188,0.301645907727323
CLCNKA,treat_vs_con,208.144287062635,0.32119619193626,0.134723661824164,2.38411120650411,0.0171204279003281,0.0489050949518629
AL451042.1,treat_vs_con,61.3372645777959,-0.611225456441448,0.177723920122545,-3.43918509123585,0.000583468165137745,0.00305721468802735
ARHGEF19,treat_vs_con,441.349346694757,0.253965014924427,0.106142693402085,2.39267543327139,0.0167260297915193,0.0480468346553323
AL109627.1,treat_vs_con,475.413831640646,0.0359318938518741,0.085382168595969,0.420836041561615,0.673874811433164,0.78278848353095
CROCCP3,treat_vs_con,1196.26491972422,0.52387592176918,0.118675237865194,4.41436588788863,1.01306494779227e-05,0.000103961346495003
AL137802.2,treat_vs_con,405.201427322258,0.229939739487563,0.110691942073339,2.07729429243564,0.0377744055434612,0.0918765898845171
RNU1-6P,treat_vs_con,2154.59561786322,0.0425428961372305,0.0681014684540121,0.624698660733858,0.532168852290688,0.667633947942895
AL355149.1,treat_vs_con,3430.35837626877,0.354096349091392,0.0889492568478406,3.98088035403287,6.86605045066539e-05,0.000521921302976441
NBPF1,treat_vs_con,977.916472490564,0.186361555079927,0.120344431604036,1.54856816053695,0.121485564774164,0.228336632159576
AL137798.1,treat_vs_con,320.014174268265,-0.0993680311436474,0.178823266032181,-0.555677308375327,0.578431471621966,0.70802228715468
RNU1-3,treat_vs_con,45.8341078148003,-0.00389767219977533,0.185281478557675,-0.0210364912354801,0.983216546313588,0.99034037377056
AL021920.3,treat_vs_con,26.0763336345561,-0.489664141083835,0.215678970122921,-2.2703379045475,0.0231870889121829,0.0622260815658946
CROCC,treat_vs_con,622.498016871561,0.301461003819369,0.156305831842954,1.92866126788063,0.053772927581121,0.121116631952164
RNU1-4,treat_vs_con,215.884494830243,-0.372827424584814,0.209616276079732,-1.77861868151404,0.0753022992049139,0.157174324229815
BX284668.1,treat_vs_con,379.256710386756,-0.524506451712966,0.104796341109038,-5.00500729474159,5.58599156032494e-07,8.28821497763212e-06
MFAP2,treat_vs_con,425.075349803577,-0.526034100247398,0.0997205753091792,-5.27508088091602,1.32697549912872e-07,2.38933009650586e-06
ATP13A2,treat_vs_con,111.273754025014,-0.232513021053933,0.149142210180206,-1.55900211464609,0.118995879660718,0.224807225642083
RCC2-AS1,treat_vs_con,221.489086184958,-0.41489011769177,0.114275074979255,-3.63062651909951,0.000282734067281176,0.00168320578403389
LINC02810,treat_vs_con,1265.59969764104,0.0618716297364892,0.0845317068776576,0.731933992839346,0.464208856997569,0.605973003327087
ACTL8,treat_vs_con,349.857114211155,-0.164278553009627,0.12602931802732,-1.30349473900998,0.192405911324592,0.323175750261215
AL357509.1,treat_vs_con,157.4631572306,-0.790212164139844,0.134654477915892,-5.86844326583349,4.39905873326888e-09,1.21001560272856e-07
IGSF21,treat_vs_con,2163.9970259309,0.353984738678456,0.0703293687171369,5.0332420884108,4.82253486413885e-07,7.27434364501727e-06
IGSF21-AS1,treat_vs_con,332.634264703022,0.163421579215868,0.129304049085249,1.26385507934191,0.206282047491646,0.339861015891906
TAS1R2,treat_vs_con,433.457708648698,0.0844632110493087,0.155843731749329,0.541973745759411,0.587836592301496,0.715879287807149
ALDH4A1,treat_vs_con,3471.35046048722,0.00530054803279055,0.0759798085759905,0.0697625873522602,0.944382625563286,0.967066993463512
MIR4695,treat_vs_con,289.940285897747,-0.345956319319679,0.126706494880725,-2.73037557897363,0.00632622078216375,0.021868260055907
AL137127.1,treat_vs_con,685.479749371842,-0.430296729082584,0.132670464150507,-3.24334984307009,0.00118133060594355,0.00548005907838786
EMC1-AS1,treat_vs_con,34.6976175608632,0.0851453185298373,0.204603736613723,0.416147426919116,0.677302127199607,0.785646029077437
EMC1,treat_vs_con,16.4341599796892,-0.192347985864493,0.243829593593,-0.788862348618601,0.430192463841243,0.575741535952665
AL035413.2,treat_vs_con,240.437230377229,0.375821251845514,0.122633206110505,3.06459615437977,0.00217964096569797,0.00905601500853134
AKR7L,treat_vs_con,25406.8984156479,-0.210204589442926,0.0808285277178149,-2.60062375720591,0.00930544483163069,0.0300351000510994
AKR7A3,treat_vs_con,776.632181649342,-0.325870439608838,0.0892511661837551,-3.65116169953363,0.000261056806181343,0.0015778956428454
AL035413.1,treat_vs_con,1007.1097573118,-0.155192275292837,0.121528788036679,-1.27700010672367,0.201602209582943,0.33446364836179
SLC66A1,treat_vs_con,191.409610327285,-0.190855139565021,0.126885228196989,-1.50415570257492,0.13254128057634,0.244030986403514
MICOS10-NBL1,treat_vs_con,2006.19412462138,0.344538226781902,0.0918037094555627,3.7529880745034,0.000174739170884532,0.00113151495842183
AL391883.1,treat_vs_con,37.664287016131,-0.000754631035862128,0.224996599836906,-0.00335396639953289,0.997323927009593,0.998877491898815
PLA2G2A,treat_vs_con,341.245660529901,0.170897357733287,0.0990473550034431,1.72541061522891,0.0844534996330731,0.172233019034141
UBXN10,treat_vs_con,833.19768475045,0.0720430936200175,0.0780650514679607,0.922859746650975,0.356080300180543,0.504880332255358
LINC01757,treat_vs_con,15.2315852203764,0.314118728517527,0.240000156613337,1.30882718140723,0.190592897374912,0.320828951608188
AL139254.3,treat_vs_con,385.909500030175,-0.127482093151692,0.14800424229607,-0.861340804655281,0.389050368228825,0.5369799849856
RPS4XP4,treat_vs_con,218.531429800436,1.01506826548232,0.149561313441565,6.78697078893275,1.14512382670198e-11,5.9339200249201e-10
CDA,treat_vs_con,393.925302203556,0.484849280342437,0.12816317256785,3.783062408866,0.000154910552783458,0.00102329826198696
DDOST,treat_vs_con,226.385094352005,-0.18047642484254,0.105938555844962,-1.70359529071419,0.0884567218858021,0.178638355636672
AL663074.2,treat_vs_con,56.9950306480384,-0.657654818412988,0.221442736812636,-2.96986402841216,0.00297931587417922,0.011739995723815
HP1BP3,treat_vs_con,333.715621876859,-0.695442417223032,0.113432535969877,-6.13089014784712,8.73887325809944e-10,2.90624037167527e-08
EIF4G3,treat_vs_con,1190.47774639382,0.21039923492388,0.103443046409502,2.03396209051083,0.0419554178223981,0.0999264943400975
AL031005.2,treat_vs_con,2019.86504869778,0.304089831522448,0.0987940361293076,3.07801810146147,0.00208382256925757,0.00873078090312612
CROCCP5,treat_vs_con,25.576069712834,0.283076898058054,0.24628618806722,1.14938194577437,0.250398521307384,0.391201739626834
NBPF3,treat_vs_con,813.581437809215,0.316247789162339,0.0865160747503763,3.65536450971458,0.000256816816865217,0.00155592473539347
PFN1P10,treat_vs_con,25.9336505592582,-0.599166321662677,0.24262174452818,-2.46954914460722,0.0135283434865366,0.0405429924918909
LINC02596,treat_vs_con,893.846874671308,-0.232675300764428,0.101795544722172,-2.28571202599743,0.0222711112445563,0.0602499154303555
AL590103.1,treat_vs_con,95.4786555898274,0.620544580479201,0.149496570043696,4.15089510279616,3.31177533137937e-05,0.000283753498825736
RN7SL386P,treat_vs_con,19.5333734327485,-0.690764813047689,0.23249087972975,-2.97114800309863,0.00296688762601558,0.0117009245577139
CDC42-AS1,treat_vs_con,855.033257272095,-1.69662461938482,0.0951756493107429,-17.8262468569606,4.42122733363084e-71,2.27413196617525e-67
CDC42-IT1,treat_vs_con,452.216055583777,-0.215189386944052,0.104880299772994,-2.05176174562634,0.0401928227241684,0.0967122169743713
ZBTB40-IT1,treat_vs_con,4931.29939167748,0.243995809424179,0.138037529405367,1.76760487148137,0.077126983056962,0.160159665664376
C1QC,treat_vs_con,91.7862616150285,-0.0328803335713244,0.141796619235947,-0.231883762451432,0.816628296519984,0.884932473396074
MIR4684,treat_vs_con,33960.0107608289,-0.0863735621898835,0.114272898487594,-0.755853429229859,0.449737078533384,0.594394015513204
AL512444.1,treat_vs_con,33.6135075017119,-0.440071779214022,0.230128738971083,-1.91228518950569,0.0558396244310487,0.12462557775463
LACTBL1,treat_vs_con,1761.00011291903,-0.00443099008130763,0.103208794852766,-0.0429322916484852,0.965755507460267,0.979401500763629
RNU6-514P,treat_vs_con,1572.04391224575,-0.189589664063664,0.0953630558201712,-1.98808293665818,0.0468025181929626,0.108684673925599
RNU6-135P,treat_vs_con,245.163259624177,0.198062482121091,0.19202141736852,1.03146036955334,0.302324983478824,0.448920017326957
ZNF436-AS1,treat_vs_con,16.3292387717264,0.37693453239876,0.244460573736546,1.54190316514998,0.123097126702622,0.230663237662193
TCEA3,treat_vs_con,603.562969196044,-0.162797566130911,0.0983228175577435,-1.65574553470564,0.0977733617896926,0.192913507462117
MDS2,treat_vs_con,174.89541235351,0.174745303744924,0.149537783961366,1.16856956894634,0.242577094814525,0.382819303547039
ELOA,treat_vs_con,17.4566570059662,0.29529974594611,0.248051841707707,1.19047592597227,0.23385938659474,0.372490110914888
GALE,treat_vs_con,60.1118899022505,-0.571415769756781,0.175322285402602,-3.25923067021747,0.00111714795929791,0.00523813739286721
FUCA1,treat_vs_con,19.3877706208273,0.15697443317645,0.237464890918907,0.661042702224372,0.508584928849605,0.646828817034391
CNR2,treat_vs_con,1201.98301442541,-0.0483569958886844,0.091520119359689,-0.528375577162805,0.597238685187915,0.72384465528862
AL590609.2,treat_vs_con,173.7422473416,-0.702740261942482,0.122330422248132,-5.74460750668434,9.21344441292061e-09,2.31929299732101e-07
MYOM3-AS1,treat_vs_con,1669.45812084143,-0.00363668831485118,0.159829326301502,-0.0227535734461581,0.981846841448715,0.989768145634355
LINC02800,treat_vs_con,509.662582234517,-0.116349464905832,0.104539615809499,-1.1129700832061,0.265721278422176,0.409011974796269
GRHL3,treat_vs_con,359.649954117532,-0.231936932849121,0.14968609609772,-1.54948882291449,0.121264256319854,0.228031774222722
NIPAL3,treat_vs_con,13.0054649794804,0.545813978092,0.252128849103391,2.16482159829389,0.0304013501249,0.0772855409847334
AL445686.1,treat_vs_con,138.696511891388,0.0530999877157696,0.144259865611744,0.368085659102727,0.712809363767349,0.812300516379438
AL445648.1,treat_vs_con,2696.63184753488,-0.056428433809069,0.236335944742499,-0.238763654299607,0.811288854843261,0.881681690195532
MIR4425,treat_vs_con,42.4161150572735,0.394595708346947,0.194631862303451,2.02739522541141,0.042622009844545,0.100979110187081
IFITM3P7,treat_vs_con,194.881818427184,0.288680440892522,0.166964098947893,1.7289970880663,0.0838096162421827,0.171251131489162
AL031432.5,treat_vs_con,1354.84945527701,0.0196111189010368,0.131313419118871,0.14934588584038,0.881280709573192,0.926365301731875
RHCE,treat_vs_con,1924.85931471121,-0.0877784358895129,0.0642424855928451,-1.36636114059835,0.171825639349708,0.296648180891177
LDLRAP1,treat_vs_con,51.3828340278221,0.445919317260042,0.18061755186523,2.46885927007121,0.013554451277884,0.0405897026332287
AL031280.1,treat_vs_con,180.419576136024,-1.08540645796276,0.146602550695932,-7.40373515201651,1.32406373238284e-13,1.04242997216324e-11
MTFR1L,treat_vs_con,2964.92896387925,-0.215520971046451,0.109538180443114,-1.96754200384382,0.0491207584070787,0.113013630979519
AL020996.3,treat_vs_con,3962.85486836226,0.137183039081436,0.0975386522438127,1.4064479662742,0.15959114544738,0.281028296861636
AL033528.1,treat_vs_con,308.734703958787,0.302951362481611,0.102526314217981,2.95486446374642,0.00312806438478052,0.0122324281605545
AL033528.2,treat_vs_con,478.885949996844,-0.426962245052309,0.108382851225142,-3.93938930583573,8.16892818533569e-05,0.000600546597560338
MIR3917,treat_vs_con,22.7254868356827,0.0299495984622897,0.230142218682018,0.130135177429876,0.896459479189933,0.935438613969425
PAFAH2,treat_vs_con,1456.57110900481,0.562899110386081,0.0820810069371049,6.85784850102298,6.99053342344608e-12,3.7982718752534e-10
AL592064.1,treat_vs_con,632.921596832636,0.0624392810675241,0.0833984312058471,0.748686518016258,0.454046171487226,0.597619331557046
AL391650.1,treat_vs_con,281.052918047381,-0.11185389369229,0.133640368305781,-0.836976843975452,0.402605584161761,0.550372676222548
CNKSR1,treat_vs_con,70.7640585757556,0.0885122890915115,0.165587197120466,0.534535825418423,0.592970870090418,0.720312799839821
CATSPER4,treat_vs_con,1274.7755952565,0.292213842455729,0.123363140767896,2.36872894639998,0.0178493292919635,0.0505659996886888
AL355877.2,treat_vs_con,470.024740506453,-0.195013159337076,0.161940437744,-1.20422769046332,0.22850158612642,0.366524369227769
DHDDS,treat_vs_con,124.7827394983,-0.455324525473072,0.15991887231456,-2.84722196250515,0.0044102600327686,0.0162576976984358
HMGN2,treat_vs_con,28.5476528226902,-0.240512839880653,0.209412171470377,-1.14851413932583,0.250756379414647,0.391562607847341
DPPA2P2,treat_vs_con,77.1365224870617,-0.117501889932097,0.173860074714309,-0.675841708484128,0.499141150563506,0.638607668878655
RN7SL679P,treat_vs_con,207.017412368069,-0.308402923419108,0.135343418121903,-2.27866953338899,0.0226867171284919,0.0611491234951543
AL627313.1,treat_vs_con,141.331216239475,-0.351595388193113,0.150997411459899,-2.32848619584772,0.019886301403187,0.0551024451342392
AL627082.2,treat_vs_con,2224.56836694103,0.254840665651683,0.102851219692719,2.47776026782232,0.0132209943884868,0.0398696823155637
AL627082.1,treat_vs_con,295.929094207679,0.42751559845536,0.0949813533234177,4.50104766353078,6.76193391317355e-06,7.38975936361056e-05
PIGV,treat_vs_con,208.418105711511,0.282420319435543,0.16754809958856,1.68560741738682,0.0918714396118431,0.184136665105904
RN7SL165P,treat_vs_con,29.0941813974137,0.360289618210496,0.214985028617343,1.67588236505429,0.0937612366096444,0.186928894331192
